work_year,job_title,salary_in_usd,employee_residence,company_location,job_category,experience_level_desc,employment_type_desc,work_setting,company_size_desc,region,residence_region,domestic_employment,cost_of_living_index,tech_stack,english_level,tech_specialization,role_maturity,career_path,ai_relationship,demand_index,economic_period,adjusted_salary,salary_to_experience_ratio,normalized_salary,total_compensation_estimate,work_life_balance,automation_risk,company_sector,salary_bracket,salary_competitiveness
2023,Machine Learning Engineer,140000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,140000.0,46666.666666666664,100000.0,175000.0,3.0,3.0,Technology,Medium-High,Below Average
2023,Machine Learning Engineer,288000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,288000.0,96000.0,205714.28571428574,360000.0,3.0,3.0,Technology,High,Highly Competitive
2023,Machine Learning Engineer,140000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,140000.0,46666.666666666664,100000.0,175000.0,3.0,3.0,Technology,Medium-High,Below Average
2023,Data Engineer,120000,US,US,Data Engineer,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,120000.0,60000.0,120000.0,150000.0,2.0,4.5,Technology,Medium-Low,Average
2023,Data Engineer,90000,US,US,Data Engineer,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,90000.0,45000.0,90000.0,112500.0,2.0,4.5,Technology,Low,Below Average
2023,Data Science Lead,72914,GB,GB,Senior Data Scientist,Mid-Level,Full-time,On-site,Medium,Europe,Europe,True,105.0,"Python, R, SQL, Cloud, Advanced ML, Leadership",Native,8.0,Established,Technical,Manages AI,9.2,Post-Pandemic,69441.90476190476,36457.0,66285.45454545454,87496.80000000002,2.0,3.5,Technology,Low,Below Average
2023,Data Science Lead,60761,GB,GB,Senior Data Scientist,Mid-Level,Full-time,On-site,Medium,Europe,Europe,True,105.0,"Python, R, SQL, Cloud, Advanced ML, Leadership",Native,8.0,Established,Technical,Manages AI,9.2,Post-Pandemic,57867.619047619046,30380.5,55237.27272727272,72913.20000000001,2.0,3.5,Technology,Low,Below Average
2023,Data Scientist,215050,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,215050.0,71683.33333333333,153607.14285714287,268812.5,3.0,4.0,Technology,High,Competitive
2023,Data Scientist,156400,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,156400.0,52133.333333333336,111714.28571428572,195500.0,3.0,4.0,Technology,Medium-High,Average
2023,Data Architect,198000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,198000.0,66000.0,141428.57142857145,247500.0,3.0,3.0,Technology,High,Highly Competitive
2023,Data Architect,114000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,114000.0,38000.0,81428.57142857143,142500.0,3.0,3.0,Technology,Medium-Low,Competitive
2023,Data Analyst,75000,US,US,Data Analyst,Entry-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,75000.0,75000.0,125000.0,93750.0,3.0,7.5,Technology,Low,Competitive
2023,Data Analyst,60000,US,US,Data Analyst,Entry-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,60000.0,60000.0,100000.0,75000.0,3.0,7.5,Technology,Low,Competitive
2023,Machine Learning Engineer,204500,US,US,ML Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,204500.0,68166.66666666667,146071.42857142858,255625.0,2.0,3.0,Technology,High,Competitive
2023,Machine Learning Engineer,142200,US,US,ML Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,142200.0,47400.0,101571.42857142858,177750.0,2.0,3.0,Technology,Medium-High,Below Average
2023,Data Scientist,209300,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,209300.0,69766.66666666667,149500.0,261625.0,3.0,4.0,Technology,High,Competitive
2023,Data Scientist,182200,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,182200.0,60733.333333333336,130142.85714285714,227750.0,3.0,4.0,Technology,High,Competitive
2023,Data Manager,140000,US,US,Data Leadership,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Project Management, Team Leadership, Strategy, Stakeholder Management",Native,6.0,Established,Management,Directs AI Strategy,8.8,Post-Pandemic,140000.0,46666.666666666664,100000.0,175000.0,2.0,2.0,Technology,Medium-High,Below Average
2023,Data Manager,120000,US,US,Data Leadership,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Project Management, Team Leadership, Strategy, Stakeholder Management",Native,6.0,Established,Management,Directs AI Strategy,8.8,Post-Pandemic,120000.0,40000.0,85714.28571428572,150000.0,2.0,2.0,Technology,Medium-Low,Below Average
2022,Data Scientist,85000,US,US,Data Scientist,Entry-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,85000.0,85000.0,141666.6666666667,106250.0,2.0,4.0,Technology,Low,Competitive
2023,Machine Learning Engineer,48609,GB,GB,ML Engineer,Mid-Level,Full-time,Remote,Medium,Europe,Europe,True,105.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,46294.28571428571,24304.5,44190.0,58330.80000000001,3.0,3.0,Technology,Low,Below Average
2023,Research Engineer,120000,GB,GB,MLOps/Infrastructure Engineer,Entry-Level,Full-time,Remote,Medium,Europe,Europe,True,105.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Native,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,114285.71428571428,120000.0,181818.18181818182,144000.00000000003,3.0,3.5,Technology,Medium-Low,Competitive
2023,Research Engineer,60000,GB,GB,MLOps/Infrastructure Engineer,Entry-Level,Full-time,Remote,Medium,Europe,Europe,True,105.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Native,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,57142.85714285714,60000.0,90909.09090909091,72000.00000000001,3.0,3.5,Technology,Low,Below Average
2023,Machine Learning Engineer,147100,US,US,ML Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,147100.0,49033.333333333336,105071.42857142858,183875.0,2.0,3.0,Technology,Medium-High,Average
2023,Machine Learning Engineer,90700,US,US,ML Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,90700.0,30233.333333333332,64785.71428571429,113375.0,2.0,3.0,Technology,Low,Below Average
2023,Data Engineer,230000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,230000.0,76666.66666666667,164285.7142857143,287500.0,2.0,4.5,Technology,High,Competitive
2023,Data Engineer,170000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,170000.0,56666.666666666664,121428.57142857143,212500.0,2.0,4.5,Technology,Medium-High,Competitive
2023,Data Analyst,227000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,227000.0,75666.66666666667,162142.85714285716,283750.0,2.0,7.5,Technology,High,Highly Competitive
2023,Data Analyst,108000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,108000.0,36000.0,77142.85714285714,135000.0,2.0,7.5,Technology,Medium-Low,Competitive
2023,Data Engineer,180000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,3.0,4.5,Technology,High,Competitive
2023,Data Engineer,160000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,160000.0,53333.333333333336,114285.71428571429,200000.0,3.0,4.5,Technology,Medium-High,Average
2023,Data Architect,180000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,3.0,3.0,Technology,High,Highly Competitive
2023,Data Architect,160000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,160000.0,53333.333333333336,114285.71428571429,200000.0,3.0,3.0,Technology,Medium-High,Highly Competitive
2023,Data Engineer,180000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,2.0,4.5,Technology,High,Competitive
2023,Data Engineer,130000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,130000.0,43333.333333333336,92857.14285714287,162500.0,2.0,4.5,Technology,Medium-Low,Below Average
2023,Data Analyst,55800,ES,ES,Data Analyst,Senior,Full-time,Remote,Medium,Europe,Europe,True,75.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Intermediate,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,74400.0,18600.0,36233.76623376623,64170.00000000001,3.0,7.5,Mixed,Low,Below Average
2023,Data Analyst,51508,ES,ES,Data Analyst,Senior,Full-time,Remote,Medium,Europe,Europe,True,75.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Intermediate,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,68677.33333333333,17169.333333333332,33446.753246753244,59234.200000000004,3.0,7.5,Mixed,Low,Below Average
2023,Data Analyst,60000,US,US,Data Analyst,Entry-Level,Full-time,Remote,Large,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,60000.0,60000.0,100000.0,77999.99999999999,3.0,7.5,Technology,Low,Competitive
2023,Data Analyst,50000,KW,US,Data Analyst,Entry-Level,Full-time,Hybrid,Large,North America,Other,False,70.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Intermediate,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,71428.57142857143,50000.0,83333.33333333334,64999.99999999999,2.5,7.5,Technology,Low,Average
2023,Data Engineer,226700,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,226700.0,75566.66666666667,161928.57142857145,283375.0,2.0,4.5,Technology,High,Competitive
2023,Data Engineer,133300,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,133300.0,44433.333333333336,95214.28571428572,166625.0,2.0,4.5,Technology,Medium-Low,Below Average
2023,Data Engineer,252000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,252000.0,84000.0,180000.0,315000.0,2.0,4.5,Technology,High,Competitive
2023,Data Engineer,129000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,129000.0,43000.0,92142.85714285714,161250.0,2.0,4.5,Technology,Medium-Low,Below Average
2023,Big Data Architect,151902,GB,GB,Data Architect,Senior,Full-time,Remote,Large,Europe,Europe,True,105.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,144668.57142857142,50634.0,98637.66233766233,189877.5,3.0,3.0,Technology,Medium-High,Highly Competitive
2023,Data Scientist,9727,IN,IN,Data Scientist,Entry-Level,Full-time,On-site,Large,Asia,Asia,True,30.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Intermediate,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,32423.333333333336,9727.0,12470.51282051282,11672.4,2.0,4.0,Services,Low,Below Average
2023,Data Analyst,80000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,80000.0,26666.666666666668,57142.857142857145,100000.0,2.0,7.5,Technology,Low,Average
2023,Data Analyst,52500,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,52500.0,17500.0,37500.0,65625.0,2.0,7.5,Technology,Low,Below Average
2023,Data Engineer,250000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,250000.0,83333.33333333333,178571.42857142858,312500.0,3.0,4.5,Technology,High,Competitive
2023,Data Engineer,162500,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,162500.0,54166.666666666664,116071.42857142858,203125.0,3.0,4.5,Technology,Medium-High,Average
2023,Data Analyst,85000,US,US,Data Analyst,Entry-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,85000.0,85000.0,141666.6666666667,106250.0,3.0,7.5,Technology,Low,Competitive
2023,Data Analyst,75000,US,US,Data Analyst,Entry-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,75000.0,75000.0,125000.0,93750.0,3.0,7.5,Technology,Low,Competitive
2023,Data Analyst,153600,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,153600.0,51200.0,109714.28571428572,192000.0,2.0,7.5,Technology,Medium-High,Highly Competitive
2023,Data Analyst,106800,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,106800.0,35600.0,76285.71428571429,133500.0,2.0,7.5,Technology,Medium-Low,Competitive
2023,Data Analyst,165000,US,US,Data Analyst,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,165000.0,82500.0,165000.0,206250.0,2.0,7.5,Technology,Medium-High,Highly Competitive
2023,Data Analyst,124000,US,US,Data Analyst,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,124000.0,62000.0,124000.0,155000.0,2.0,7.5,Technology,Medium-Low,Competitive
